,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-,PosicAbbrev
165,Hassan Whiteside,MIA,27,73,42,31,2125,0.489411764706,0.194352941176,0.320941176471,60.6,0.0,0.0,0.0,0.100705882353,0.154823529412,65.0,0.112,0.295058823529,0.407058823529,0.0136470588235,0.0644705882353,0.0207058823529,0.126588235294,0.0945882352941,0.0192941176471,0.00141176470588,0.04, C
166,Henry Sims,BKN,26,14,2,12,263,0.346007604563,0.125475285171,0.292775665399,42.9,0.0,0.0,0.0,0.0950570342205,0.114068441065,83.3,0.0798479087452,0.19391634981,0.273764258555,0.0342205323194,0.0456273764259,0.0342205323194,0.0532319391635,0.140684410646,0.0,0.0,-0.357414448669, SF
167,Hollis Thompson,PHI,25,77,10,67,2154,0.351903435469,0.125348189415,0.315691736305,39.7,0.069173630455,0.181987000929,38.0,0.0320334261838,0.0445682451253,71.9,0.025069637883,0.101207056639,0.126276694522,0.0459610027855,0.0352831940576,0.016713091922,0.0111420612813,0.0868152274838,0.0,0.0,-0.171773444754, SG
168,Ian Clark,GSW,25,66,59,7,578,0.40830449827,0.153979238754,0.349480968858,44.1,0.0519031141869,0.145328719723,35.7,0.0484429065744,0.0588235294118,82.4,0.022491349481,0.0951557093426,0.117647058824,0.110726643599,0.0743944636678,0.0294117647059,0.022491349481,0.100346020761,0.0,0.0,-0.138408304498, C
169,Ian Mahinmi,IND,29,71,41,30,1816,0.363436123348,0.145374449339,0.246696035242,58.9,0.0,0.0,0.0,0.0726872246696,0.123898678414,58.7,0.0759911894273,0.203193832599,0.279185022026,0.057268722467,0.0550660792952,0.0357929515419,0.0412995594714,0.121145374449,0.00495594713656,0.0,0.0616740088106, SG
170,Iman Shumpert,CLE,26,54,39,15,1316,0.23632218845,0.0866261398176,0.231762917933,37.4,0.0326747720365,0.11094224924,29.5,0.0303951367781,0.0387537993921,78.4,0.0243161094225,0.129939209726,0.154255319149,0.0699088145897,0.0433130699088,0.0410334346505,0.0144376899696,0.0904255319149,0.000759878419453,0.0,0.13829787234, PG
171,Isaiah Canaan,PHI,25,77,10,67,1966,0.430315361139,0.132248219736,0.367243133266,36.0,0.089521871821,0.246693794507,36.3,0.0762970498474,0.0915564598169,83.3,0.0101729399797,0.0783316378433,0.088504577823,0.0696846388606,0.0462868769074,0.028484231943,0.00610376398779,0.0676500508647,0.0,0.0,-0.246185147508, PG
172,Isaiah Thomas,BOS,27,82,48,34,2644,0.689485627837,0.223524962179,0.522692889561,42.8,0.0631618759455,0.1758698941,35.9,0.179273827534,0.205748865356,87.1,0.017397881997,0.0745083207262,0.0919062027231,0.192511346445,0.0832072617247,0.0344175491679,0.00340393343419,0.0631618759455,0.00264750378215,0.0,0.11308623298, PG
173,Ish Smith,PHI,27,77,16,61,2239,0.434122376061,0.177311299687,0.431889236266,41.1,0.025011165699,0.0759267530147,32.9,0.054488610987,0.0786065207682,69.3,0.0192050022331,0.117016525234,0.136221527468,0.224207235373,0.0781598928093,0.0393032603841,0.0107190710138,0.0594015185351,0.00535953550692,0.0,-0.154086645824, SF
174,J.J. Barea,DAL,32,74,38,36,1667,0.484703059388,0.190161967606,0.426514697061,44.6,0.0599880023995,0.155968806239,38.5,0.0443911217756,0.0575884823035,77.1,0.0155968806239,0.0755848830234,0.0911817636473,0.181163767247,0.0677864427115,0.0155968806239,0.00119976004799,0.0659868026395,0.00119976004799,0.0,-0.0437912417516, SG
175,JJ Hickson,WAS,27,35,17,18,437,0.471395881007,0.183066361556,0.354691075515,51.6,0.0,0.00228832951945,0.0,0.105263157895,0.235697940503,44.7,0.0892448512586,0.212814645309,0.302059496568,0.0526315789474,0.0572082379863,0.0343249427918,0.0320366132723,0.107551487414,0.0045766590389,0.0,-0.135011441648, C
176,JJ O'Brien,UTA,24,2,2,0,6,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.166666666667,0.0,0.0,0.166666666667,0.0,0.166666666667,0.0,0.0,-1.33333333333, SG
177,JJ Redick,LAC,32,75,50,25,2097,0.584644730567,0.201239866476,0.419647114926,48.0,0.0953743443014,0.200762994754,47.5,0.0867906533143,0.0977587029089,88.8,0.00476871721507,0.0615164520744,0.0662851692895,0.0505484024797,0.0371959942775,0.0200286123033,0.00238435860753,0.0643776824034,0.0,0.0,0.242727706247, SG
178,JR Smith,CLE,30,77,53,24,2362,0.404318374259,0.149449618967,0.359864521592,41.5,0.086367485182,0.215918712955,40.0,0.0190516511431,0.0300592718036,63.4,0.0182049110923,0.07366638442,0.0918712955123,0.0550381033023,0.0249788314987,0.0342929720576,0.00889077053345,0.086367485182,0.000423370025402,0.0,0.131244707875, PF
179,JaKarr Sampson,DEN,23,73,18,55,1160,0.322413793103,0.120689655172,0.273275862069,44.2,0.0120689655172,0.0543103448276,22.2,0.0689655172414,0.105172413793,65.6,0.0396551724138,0.124137931034,0.163793103448,0.0396551724138,0.0603448275862,0.0198275862069,0.0284482758621,0.122413793103,0.0,0.0,-0.2, C
180,JaMychal Green,MEM,26,78,39,39,1446,0.399723374827,0.159059474412,0.342323651452,46.5,0.0103734439834,0.0311203319502,33.3,0.0712309820194,0.0947441217151,75.2,0.0961272475795,0.161825726141,0.257952973721,0.0463347164592,0.0573997233748,0.0318118948824,0.0228215767635,0.130705394191,0.00484094052559,0.0,-0.0297372060858, PF
181,JaVale McGee,DAL,28,34,15,19,370,0.464864864865,0.208108108108,0.362162162162,57.5,0.0,0.0027027027027,0.0,0.0486486486486,0.0972972972973,50.0,0.143243243243,0.216216216216,0.359459459459,0.00810810810811,0.0567567567568,0.0135135135135,0.0702702702703,0.132432432432,0.0027027027027,0.0,-0.145945945946, SF
182,Jabari Parker,MIL,21,76,32,44,2408,0.444352159468,0.183970099668,0.373338870432,49.3,0.00373754152824,0.0145348837209,25.7,0.0726744186047,0.0946843853821,76.8,0.0510797342193,0.112956810631,0.16403654485,0.0539867109635,0.0481727574751,0.0286544850498,0.0120431893688,0.0639534883721,0.00249169435216,0.0,-0.0793189368771, C
183,Jae Crowder,BOS,25,73,43,30,2308,0.449740034662,0.155979202773,0.352253032929,44.3,0.0528596187175,0.157279029463,33.6,0.0849220103986,0.103552859619,82.0,0.0303292894281,0.131282495667,0.161611785095,0.0584922010399,0.0359618717504,0.0545927209705,0.015164644714,0.0857885615251,0.00216637781629,0.0,0.0931542461005, SG
184,Jahlil Okafor,PHI,20,53,6,47,1591,0.583280955374,0.249528598366,0.490886235072,50.8,0.000628535512256,0.00377121307354,16.7,0.0835952231301,0.121935889378,68.6,0.0766813324953,0.157762413576,0.234443746072,0.0408548082967,0.0779384035198,0.0138277812696,0.0383406662476,0.0879949717159,0.00691389063482,0.0,-0.312382149591, PG
185,Jamal Crawford,LAC,36,79,51,28,2126,0.526810912512,0.178269049859,0.441674506115,40.4,0.055032925682,0.161806208843,34.0,0.115239887112,0.127469426152,90.4,0.00940733772342,0.0587958607714,0.0682031984948,0.0860771401693,0.0531514581373,0.0244590780809,0.00564440263405,0.0573847601129,0.0,0.0,0.0790216368768, SG
186,Jameer Nelson,DEN,34,39,12,27,1036,0.28861003861,0.109073359073,0.296332046332,36.8,0.0415057915058,0.138996138996,29.9,0.0289575289575,0.0337837837838,85.7,0.0183397683398,0.0926640926641,0.111003861004,0.183397683398,0.0637065637066,0.0241312741313,0.00482625482625,0.0965250965251,0.0,0.0,-0.127413127413, SF
187,James Anderson,SAC,27,51,19,32,721,0.24826629681,0.0929264909847,0.246879334258,37.6,0.0319001386963,0.119278779473,26.7,0.0305131761442,0.0402219140083,75.9,0.0180305131761,0.101248266297,0.119278779473,0.0568654646325,0.0582524271845,0.0291262135922,0.0194174757282,0.0748959778086,0.0,0.0,-0.113730929265, SG
188,James Ennis III,NOP,25,22,11,11,329,0.483282674772,0.164133738602,0.343465045593,47.8,0.0790273556231,0.176291793313,44.8,0.0759878419453,0.103343465046,73.5,0.063829787234,0.063829787234,0.127659574468,0.063829787234,0.0577507598784,0.048632218845,0.0151975683891,0.0851063829787,0.0,0.0,-0.136778115502, PF
189,James Harden,HOU,26,82,41,41,3125,0.76032,0.2272,0.51744,43.9,0.07552,0.21024,35.9,0.2304,0.26784,86.0,0.02016,0.14016,0.16032,0.19584,0.11968,0.04448,0.01632,0.07328,0.00736,0.00096,0.04, SG
190,James Johnson,TOR,29,57,35,22,926,0.309935205184,0.123110151188,0.259179265659,47.5,0.0215982721382,0.0712742980562,30.3,0.0421166306695,0.07343412527,57.4,0.0302375809935,0.105831533477,0.136069114471,0.0723542116631,0.0583153347732,0.0313174946004,0.0356371490281,0.0907127429806,0.0,0.0,0.00431965442765, SF
191,James Jones,CLE,35,48,33,15,463,0.38444924406,0.125269978402,0.306695464363,40.8,0.0885529157667,0.224622030238,39.4,0.0453563714903,0.0561555075594,80.8,0.0172786177106,0.0907127429806,0.107991360691,0.0302375809935,0.0280777537797,0.0237580993521,0.0215982721382,0.107991360691,0.0,0.0,-0.0475161987041, SG
192,James Michael McAdoo,GSW,23,41,37,4,262,0.446564885496,0.171755725191,0.320610687023,53.6,0.00381679389313,0.00763358778626,50.0,0.0992366412214,0.187022900763,53.1,0.114503816794,0.106870229008,0.221374045802,0.0648854961832,0.0610687022901,0.0381679389313,0.030534351145,0.148854961832,0.0,0.0,-0.335877862595, SG
193,James Young,BOS,20,29,12,17,199,0.145728643216,0.0552763819095,0.180904522613,30.6,0.0301507537688,0.130653266332,23.1,0.00502512562814,0.0201005025126,25.0,0.0201005025126,0.110552763819,0.130653266332,0.0452261306533,0.0251256281407,0.0301507537688,0.00502512562814,0.0854271356784,0.0,0.0,-0.13567839196, SF
194,Jared Cunningham,CLE,25,44,31,13,410,0.292682926829,0.0878048780488,0.256097560976,34.3,0.0292682926829,0.0951219512195,30.8,0.0878048780488,0.134146341463,65.5,0.00731707317073,0.0853658536585,0.0926829268293,0.0487804878049,0.0512195121951,0.0341463414634,0.00487804878049,0.1,0.0,0.0,-0.107317073171, C
195,Jared Dudley,WAS,30,81,40,41,2098,0.30409914204,0.11105815062,0.232125834128,47.8,0.047664442326,0.113441372736,42.0,0.0343183984747,0.0467111534795,73.5,0.0257387988561,0.110581506196,0.136320305052,0.0815061963775,0.0381315538608,0.0357483317445,0.00857959961868,0.0905624404194,0.0,0.0,0.0290753098189, SG
196,Jared Sullinger,BOS,24,81,47,34,1915,0.435509138381,0.183289817232,0.42088772846,43.5,0.0151436031332,0.0537859007833,28.2,0.0537859007833,0.0840731070496,64.0,0.101305483029,0.250130548303,0.351436031332,0.0976501305483,0.0532637075718,0.0391644908616,0.0245430809399,0.109138381201,0.0130548302872,0.0,0.109660574413, PF
197,Jarell Eddie,WAS,24,26,13,13,147,0.428571428571,0.136054421769,0.442176870748,30.8,0.102040816327,0.319727891156,31.9,0.0544217687075,0.0544217687075,100.0,0.0136054421769,0.142857142857,0.156462585034,0.0340136054422,0.00680272108844,0.0340136054422,0.00680272108844,0.0340136054422,0.0,0.0,-0.224489795918, PF
198,Jarell Martin,MEM,22,27,10,17,380,0.402631578947,0.142105263158,0.305263157895,46.6,0.0,0.00526315789474,0.0,0.118421052632,0.163157894737,72.6,0.102631578947,0.123684210526,0.226315789474,0.0394736842105,0.05,0.0210526315789,0.0184210526316,0.152631578947,0.0,0.0,-0.102631578947, PG
199,Jarnell Stokes,MEM,22,7,1,6,19,0.368421052632,0.157894736842,0.263157894737,60.0,0.0,0.0,0.0,0.0526315789474,0.105263157895,50.0,0.0526315789474,0.157894736842,0.210526315789,0.0526315789474,0.0,0.0526315789474,0.0,0.0526315789474,0.0,0.0,0.473684210526, PF
200,Jarrett Jack,BKN,32,32,10,22,1027,0.400194741967,0.136319376826,0.34858812074,39.1,0.0301850048685,0.0993184031159,30.4,0.0973709834469,0.109055501461,89.3,0.00876338851022,0.123661148978,0.132424537488,0.229795520935,0.0915287244401,0.033106134372,0.00681596884129,0.0749756572541,0.00584225900682,0.0,-0.127555988315, SG
201,Jason Smith,ORL,30,76,33,43,1181,0.462320067739,0.206604572396,0.425910245555,48.5,0.00338696020322,0.0135478408129,25.0,0.0457239627434,0.0567315834039,80.6,0.0448772226926,0.140558848434,0.185436071126,0.0524978831499,0.0482641828959,0.0279424216765,0.0550381033023,0.138018628281,0.000846740050804,0.0,-0.0321761219306, PF
202,Jason Terry,HOU,38,72,37,35,1258,0.335453100159,0.120031796502,0.298887122417,40.2,0.0739268680445,0.20747217806,35.6,0.0214626391097,0.0262321144674,81.8,0.0111287758347,0.0516693163752,0.0627980922099,0.0818759936407,0.0389507154213,0.0373608903021,0.00715421303657,0.0723370429253,0.0,0.0,0.0262321144674, PF
203,Jason Thompson,TOR,29,47,38,9,471,0.312101910828,0.110403397028,0.229299363057,48.1,0.0106157112527,0.031847133758,33.3,0.0806794055202,0.114649681529,70.4,0.067940552017,0.216560509554,0.284501061571,0.0615711252654,0.031847133758,0.0254777070064,0.0424628450106,0.169851380042,0.0,0.0,-0.0148619957537, SF
204,Jeff Ayres,LAC,29,17,11,6,107,0.280373831776,0.11214953271,0.214953271028,52.2,0.0,0.00934579439252,0.0,0.0560747663551,0.0560747663551,100.0,0.0373831775701,0.168224299065,0.205607476636,0.0467289719626,0.0560747663551,0.0,0.0280373831776,0.168224299065,0.0,0.0,-0.429906542056, PG
205,Jeff Green,LAC,29,80,48,32,2253,0.416777629827,0.157123834887,0.365734576121,43.0,0.0297381269419,0.0945406125166,31.5,0.0727918331114,0.0976475810031,74.5,0.0328450954283,0.114513981358,0.147359076787,0.0612516644474,0.0412782956059,0.0257434531735,0.0177541056369,0.0727918331114,0.000443852640923,0.0,-0.0186418109188, C
206,Jeff Teague,ATL,28,79,47,32,2255,0.549445676275,0.192461197339,0.438137472284,43.9,0.0487804878049,0.121507760532,40.1,0.115742793792,0.138359201774,83.7,0.0146341463415,0.080266075388,0.0949002217295,0.208425720621,0.0966740576497,0.0430155210643,0.0106430155211,0.0740576496674,0.00177383592018,0.0,0.029711751663, SF
207,Jeff Withey,UTA,26,51,25,26,658,0.329787234043,0.132218844985,0.246200607903,53.7,0.0,0.00303951367781,0.0,0.0653495440729,0.0896656534954,72.9,0.0851063829787,0.177811550152,0.262917933131,0.0303951367781,0.0425531914894,0.031914893617,0.080547112462,0.113981762918,0.00303951367781,0.0,0.0851063829787, SF
208,Jerami Grant,PHI,22,77,9,68,2066,0.362536302033,0.121490803485,0.289932236205,41.9,0.0169409486931,0.0706679574056,24.0,0.10261374637,0.155856727977,65.8,0.0479186834463,0.126815101646,0.174733785092,0.0653436592449,0.053242981607,0.026137463698,0.0614714424008,0.104065827686,0.00145208131655,0.0,-0.237657308809, SG
209,Jeremy Evans,DAL,28,30,16,14,251,0.282868525896,0.103585657371,0.191235059761,54.2,0.0159362549801,0.0637450199203,25.0,0.0597609561753,0.0836653386454,71.4,0.0438247011952,0.171314741036,0.215139442231,0.00796812749004,0.0278884462151,0.0239043824701,0.0358565737052,0.0756972111554,0.0,0.0,-0.167330677291, PG
210,Jeremy Lamb,CHA,24,66,40,26,1227,0.472697636512,0.187449062755,0.41564792176,45.1,0.0456397718011,0.147514262429,30.9,0.0521597392013,0.0717196414018,72.7,0.0358598207009,0.169519152404,0.205378973105,0.0627546862266,0.040749796251,0.0342298288509,0.0244498777506,0.0855745721271,0.00081499592502,0.0,0.123879380603, PG
211,Jeremy Lin,CHA,27,78,47,31,2048,0.4462890625,0.146484375,0.35546875,41.2,0.037109375,0.1103515625,33.6,0.1162109375,0.142578125,81.5,0.0205078125,0.10302734375,0.12353515625,0.11474609375,0.0732421875,0.0283203125,0.0205078125,0.08056640625,0.00048828125,0.0,0.041015625, PG
212,Jerian Grant,NYK,23,76,29,47,1265,0.336758893281,0.121739130435,0.309090909091,39.4,0.0173913043478,0.0790513833992,22.0,0.0758893280632,0.097233201581,78.0,0.0181818181818,0.0948616600791,0.113043478261,0.139920948617,0.0687747035573,0.0395256916996,0.00790513833992,0.0766798418972,0.0,0.0,-0.130434782609, PG
213,Jerryd Bayless,MIL,27,52,21,31,1505,0.359468438538,0.12292358804,0.290365448505,42.3,0.0671096345515,0.153488372093,43.7,0.046511627907,0.0598006644518,77.8,0.0139534883721,0.0797342192691,0.0936877076412,0.108305647841,0.0485049833887,0.0312292358804,0.00730897009967,0.0737541528239,0.000664451827243,0.0,-0.123588039867, SF
214,Jimmer Fredette,SAS,27,6,1,5,18,0.5,0.111111111111,0.277777777778,40.0,0.0555555555556,0.111111111111,50.0,0.222222222222,0.277777777778,80.0,0.0,0.0,0.0,0.0555555555556,0.111111111111,0.0555555555556,0.0,0.111111111111,0.0,0.0,-1.38888888889, C
215,Jimmy Butler,CHI,26,67,37,30,2474,0.565481002425,0.189975747777,0.418350848828,45.4,0.0258690379951,0.0828617623282,31.2,0.159660468876,0.19199676637,83.2,0.0319320937753,0.11277283751,0.144704931285,0.129749393694,0.053354890865,0.0444624090542,0.017380759903,0.0501212611156,0.00404203718674,0.000808407437348,-0.00525464834276, SG
216,Joakim Noah,CHI,31,29,15,14,635,0.195275590551,0.0803149606299,0.209448818898,38.3,0.0,0.00157480314961,0.0,0.0346456692913,0.0708661417323,48.9,0.137007874016,0.264566929134,0.40157480315,0.173228346457,0.0818897637795,0.0283464566929,0.0456692913386,0.12125984252,0.00157480314961,0.0,-0.0551181102362, SF
217,Jodie Meeks,DET,28,3,3,0,43,0.511627906977,0.162790697674,0.46511627907,35.0,0.093023255814,0.209302325581,44.4,0.093023255814,0.093023255814,100.0,0.0232558139535,0.093023255814,0.116279069767,0.0697674418605,0.0232558139535,0.0,0.0,0.046511627907,0.0,0.0,0.209302325581, SF
218,Joe Harris,CLE,24,5,5,0,15,0.2,0.0666666666667,0.266666666667,25.0,0.0666666666667,0.266666666667,25.0,0.0,0.0,0.0,0.0,0.2,0.2,0.133333333333,0.0666666666667,0.0,0.0,0.0666666666667,0.0,0.0,-1.4, SF
219,Joe Ingles,UTA,28,81,40,41,1241,0.275584206285,0.0999194198227,0.234488315874,42.6,0.0652699435939,0.16921837228,38.6,0.0104754230459,0.0145044319098,72.2,0.0153102336825,0.106365834005,0.121676067687,0.0773569701853,0.0523771152297,0.044319097502,0.00322320709106,0.0789685737309,0.0,0.0,0.00161160354553, PG
220,Joe Johnson,MIA,35,81,31,50,2703,0.366999630041,0.139474657788,0.317795042545,43.9,0.0443951165372,0.115797262301,38.3,0.0436551979282,0.0525342212357,83.1,0.0181280059193,0.0899001109878,0.108028116907,0.117647058824,0.0588235294118,0.0225675175731,0.00147983721791,0.0540140584536,0.00110987791343,0.0,-0.0199778024417, C
221,Joe Young,IND,24,41,19,22,383,0.402088772846,0.161879895561,0.441253263708,36.7,0.0261096605744,0.120104438642,21.7,0.0522193211488,0.065274151436,80.0,0.0156657963446,0.114882506527,0.130548302872,0.169712793734,0.0861618798956,0.0391644908616,0.0,0.0783289817232,0.0,0.0,-0.0861618798956, C
222,Joel Anthony,DET,33,19,12,7,96,0.1875,0.0625,0.104166666667,60.0,0.0,0.0,0.0,0.0625,0.0833333333333,75.0,0.0833333333333,0.135416666667,0.21875,0.0104166666667,0.0208333333333,0.0208333333333,0.125,0.15625,0.0,0.0,-0.177083333333, C
223,Joffrey Lauvergne,DEN,24,59,24,35,1041,0.446685878963,0.187319884726,0.365033621518,51.3,0.0124879923151,0.0509125840538,24.5,0.059558117195,0.0662824207493,89.9,0.073967339097,0.204610951009,0.278578290106,0.0537944284342,0.0518731988473,0.0124879923151,0.014409221902,0.110470701249,0.00480307396734,0.0,-0.212295869356, SG
224,John Henson,MIL,25,57,22,35,959,0.413972888425,0.171011470282,0.303441084463,56.4,0.0,0.00104275286757,0.0,0.0719499478624,0.122002085506,59.0,0.0907194994786,0.139728884254,0.230448383733,0.0563086548488,0.0667361835245,0.0187695516163,0.113660062565,0.136600625652,0.00312825860271,0.0,-0.152241918665, PG
225,John Jenkins,PHX,25,43,18,25,480,0.370833333333,0.147916666667,0.333333333333,44.4,0.0333333333333,0.10625,31.4,0.0416666666667,0.05,83.3,0.0166666666667,0.102083333333,0.11875,0.0729166666667,0.05625,0.0166666666667,0.00208333333333,0.0458333333333,0.0,0.0,-0.135416666667, PF
226,John Wall,WAS,25,77,37,40,2784,0.54992816092,0.205459770115,0.484554597701,42.4,0.0413074712644,0.117816091954,35.1,0.0977011494253,0.123563218391,79.1,0.0150862068966,0.121048850575,0.136135057471,0.283405172414,0.114224137931,0.0520833333333,0.0211925287356,0.0571120689655,0.0176005747126,0.0014367816092,0.0362787356322, PF
227,Johnny O'Bryant III,MIL,23,66,27,39,857,0.232205367561,0.100350058343,0.243873978996,41.1,0.00116686114352,0.00116686114352,100.0,0.0303383897316,0.0443407234539,68.4,0.0758459743291,0.129521586931,0.20536756126,0.0373395565928,0.0361726954492,0.0210035005834,0.00933488914819,0.116686114352,0.0,0.0,-0.152858809802, PF
228,Jon Leuer,PHX,27,67,22,45,1255,0.451792828685,0.178486055777,0.371314741036,48.1,0.0334661354582,0.0876494023904,38.2,0.0613545816733,0.0804780876494,76.2,0.0605577689243,0.236653386454,0.297211155378,0.0573705179283,0.0597609561753,0.0302788844622,0.0239043824701,0.0996015936255,0.00796812749004,0.0,-0.0533864541833, C
229,Jonas Jerebko,BOS,29,78,47,31,1176,0.289115646259,0.100340136054,0.243197278912,41.3,0.0365646258503,0.0918367346939,39.8,0.0518707482993,0.0663265306122,78.2,0.0654761904762,0.179421768707,0.244897959184,0.0527210884354,0.0442176870748,0.0170068027211,0.0204081632653,0.116496598639,0.000850340136054,0.0,0.0280612244898, SG
230,Jonas Valanciunas,TOR,24,60,40,20,1557,0.493256262042,0.194605009634,0.344251766217,56.5,0.0,0.0,0.0,0.104046242775,0.136801541426,76.1,0.118175979448,0.233140655106,0.351316634554,0.0269749518304,0.0545921644188,0.0160565189467,0.0513808606294,0.101477199743,0.0141297366731,0.0,0.0937700706487, SG
231,Jonathon Simmons,SAS,26,55,47,8,813,0.407134071341,0.150061500615,0.29766297663,50.4,0.0221402214022,0.0578105781058,38.3,0.0848708487085,0.113161131611,75.0,0.019680196802,0.0984009840098,0.118081180812,0.0713407134071,0.0651906519065,0.029520295203,0.00615006150062,0.126691266913,0.0,0.0,0.115621156212, PG
232,Jordan Adams,MEM,21,2,0,2,15,0.466666666667,0.133333333333,0.4,33.3,0.0,0.0666666666667,0.0,0.2,0.333333333333,60.0,0.0,0.133333333333,0.133333333333,0.2,0.133333333333,0.2,0.0,0.133333333333,0.0,0.0,0.266666666667, PG
233,Jordan Clarkson,LAL,24,79,17,62,2552,0.480015673981,0.186128526646,0.430250783699,43.3,0.0434952978056,0.12539184953,34.7,0.064263322884,0.0799373040752,80.4,0.0364420062696,0.0862068965517,0.122648902821,0.0752351097179,0.0528996865204,0.0344827586207,0.00274294670846,0.0658307210031,0.000391849529781,0.0,-0.246081504702, SG
234,Jordan Farmar,MEM,29,12,2,10,291,0.378006872852,0.144329896907,0.343642611684,42.0,0.0549828178694,0.154639175258,35.6,0.0343642611684,0.0343642611684,100.0,0.0137457044674,0.0721649484536,0.085910652921,0.127147766323,0.0618556701031,0.0515463917526,0.00687285223368,0.0756013745704,0.0,0.0,-0.219931271478, PF
235,Jordan Hamilton,NOP,25,11,4,7,304,0.411184210526,0.161184210526,0.381578947368,42.2,0.0427631578947,0.148026315789,28.9,0.0460526315789,0.0690789473684,66.7,0.0394736842105,0.164473684211,0.203947368421,0.0822368421053,0.0559210526316,0.0263157894737,0.00986842105263,0.0789473684211,0.00328947368421,0.0,-0.210526315789, SG
236,Jordan Hill,IND,28,73,40,33,1513,0.426305353602,0.183740912095,0.362855254461,50.6,0.0,0.000660938532716,0.0,0.0588235294118,0.0826173165896,71.2,0.103106411104,0.194976867151,0.298083278255,0.0575016523463,0.0608063450099,0.0237937871778,0.0244547257105,0.102445472571,0.00594844679445,0.0,0.0317250495704, PF
237,Jordan McRae,CLE,25,22,10,12,196,0.505102040816,0.173469387755,0.397959183673,43.6,0.0510204081633,0.112244897959,45.5,0.107142857143,0.142857142857,75.0,0.0204081632653,0.0816326530612,0.102040816327,0.127551020408,0.0765306122449,0.015306122449,0.00510204081633,0.0867346938776,0.0,0.0,0.224489795918, PG
238,Jordan Mickey,BOS,21,16,9,7,57,0.368421052632,0.140350877193,0.385964912281,36.4,0.0,0.0,0.0,0.0877192982456,0.175438596491,50.0,0.105263157895,0.122807017544,0.228070175439,0.0175438596491,0.0175438596491,0.0,0.19298245614,0.0877192982456,0.0,0.0,0.105263157895, PG
239,Jorge Gutierrez,CHA,27,12,9,3,63,0.349206349206,0.0952380952381,0.174603174603,54.5,0.0,0.031746031746,0.0,0.15873015873,0.174603174603,90.9,0.0,0.111111111111,0.111111111111,0.269841269841,0.0952380952381,0.047619047619,0.0,0.047619047619,0.0,0.0,0.126984126984, PG
240,Jose Calderon,NYK,34,72,29,43,2024,0.268774703557,0.103260869565,0.224802371542,45.9,0.0415019762846,0.100296442688,41.4,0.0207509881423,0.0237154150198,87.5,0.0108695652174,0.102272727273,0.11314229249,0.147233201581,0.0429841897233,0.0311264822134,0.00345849802372,0.0666996047431,0.000494071146245,0.0,-0.0365612648221, SF
241,Josh Huestis,OKC,24,5,2,3,55,0.254545454545,0.0909090909091,0.218181818182,41.7,0.0727272727273,0.109090909091,66.7,0.0,0.0727272727273,0.0,0.0363636363636,0.145454545455,0.181818181818,0.0,0.0545454545455,0.0181818181818,0.0363636363636,0.0545454545455,0.0,0.0,0.0363636363636, PF
242,Josh McRoberts,MIA,29,42,27,15,595,0.252100840336,0.0924369747899,0.248739495798,37.2,0.0201680672269,0.0823529411765,24.5,0.0470588235294,0.0672268907563,70.0,0.036974789916,0.139495798319,0.176470588235,0.136134453782,0.0504201680672,0.0302521008403,0.0117647058824,0.114285714286,0.00168067226891,0.0,0.0100840336134, SG
243,Josh Richardson,MIA,22,52,29,23,1107,0.308039747064,0.111111111111,0.245709123758,45.2,0.0478771454381,0.103884372177,46.1,0.0379403794038,0.0569105691057,66.7,0.0189701897019,0.0776874435411,0.096657633243,0.0659439927733,0.0316169828365,0.0325203252033,0.0225835591689,0.096657633243,0.0,0.0,0.0352303523035, C
244,Josh Smith,HOU,30,55,31,24,880,0.377272727273,0.144318181818,0.396590909091,36.4,0.0465909090909,0.1625,28.7,0.0420454545455,0.0761363636364,55.2,0.0579545454545,0.160227272727,0.218181818182,0.102272727273,0.0875,0.0386363636364,0.0534090909091,0.134090909091,0.0,0.0,-0.0954545454545, PG
245,Jrue Holiday,NOP,26,65,27,38,1831,0.594756963408,0.223921354451,0.510649918078,43.9,0.0475150191152,0.141452758056,33.6,0.0993992353905,0.117968323321,84.3,0.0147460404151,0.0917531403605,0.106499180776,0.213544511196,0.0912069907155,0.0480611687602,0.0120152921901,0.0808301474604,0.00273074822501,0.0,0.0147460404151, PF
246,Julius Randle,LAL,21,81,17,64,2286,0.402012248469,0.156605424322,0.365266841645,42.9,0.00437445319335,0.0157480314961,27.8,0.0844269466317,0.11811023622,71.5,0.0752405949256,0.287401574803,0.362642169729,0.0629921259843,0.0651793525809,0.0231846019248,0.0126859142607,0.105861767279,0.0148731408574,0.000437445319335,-0.297900262467, SG
247,Justin Anderson,DAL,22,55,28,27,647,0.321483771252,0.109737248841,0.270479134467,40.6,0.0340030911901,0.12828438949,26.5,0.0680061823802,0.0850077279753,80.0,0.0278207109737,0.176197836167,0.204018547141,0.0448222565688,0.0370942812983,0.0293663060278,0.0386398763524,0.0695517774343,0.0015455950541,0.0,0.0123647604328, PF
